RID,CID,CAT,GRID_ID
113,1,frequent,F-3
113,1,frequent,G-3
113,1,frequent,F-2
113,1,frequent,G-2
113,2,frequent,F-3
113,3,frequent,F-4
113,3,frequent,G-4
113,3,frequent,F-3
113,3,frequent,G-3
113,4,regular,E-3
113,4,regular,E-2
113,4,regular,F-2
113,5,regular,F-4
113,5,regular,G-4
113,5,regular,F-3
