RID,CID,CAT,GRID_ID
108,1,frequent,E-3
108,1,frequent,F-3
108,2,frequent,F-3
108,2,frequent,G-3
108,3,frequent,G-4
108,3,frequent,G-3
108,4,frequent,F-6
108,4,frequent,G-6
108,4,frequent,F-5
108,4,frequent,G-5
108,5,regular,C-2
108,5,regular,D-2
108,6,regular,E-3
108,6,regular,F-3
108,6,regular,G-3
108,6,regular,F-2
108,7,regular,G-3
108,8,regular,G-3
108,9,regular,F-6
108,9,regular,G-6
108,9,regular,F-5
108,9,regular,G-5
