RID,CID,CAT,GRID_ID
132,1,frequent,F-3
132,2,frequent,F-3
132,2,frequent,G-3
132,3,frequent,G-3
132,4,frequent,F-6
132,4,frequent,G-6
132,4,frequent,F-5
132,4,frequent,G-5
132,5,regular,C-3
132,5,regular,C-2
132,5,regular,D-2
132,6,regular,C-5
132,6,regular,D-5
132,6,regular,C-4
132,6,regular,D-4
132,7,regular,F-3
132,7,regular,G-3
