RID,CID,CAT,GRID_ID
107,1,frequent,F-3
107,2,frequent,F-3
107,2,frequent,G-3
107,3,frequent,G-3
107,3,frequent,H-3
107,4,frequent,F-6
107,4,frequent,F-5
107,5,frequent,G-6
107,5,frequent,F-5
107,5,frequent,G-5
107,6,regular,C-3
107,6,regular,D-3
107,6,regular,C-2
107,6,regular,D-2
