RID,CID,CAT,GRID_ID
109,1,frequent,D-2
109,1,frequent,E-2
109,2,frequent,F-3
109,3,frequent,G-4
109,3,frequent,G-3
109,4,frequent,F-6
109,4,frequent,G-6
109,4,frequent,F-5
109,4,frequent,G-5
109,5,regular,E-3
109,5,regular,F-3
109,6,regular,E-3
109,6,regular,G-3
109,7,regular,F-6
109,7,regular,G-6
109,7,regular,F-5
109,7,regular,G-5
