RID,CID,CAT,GRID_ID
143,1,frequent,F-3
143,2,frequent,F-3
143,3,frequent,F-3
143,4,frequent,F-3
143,4,frequent,G-3
143,5,frequent,G-3
143,6,frequent,G-3
143,7,frequent,G-3
143,8,regular,E-2
143,9,regular,E-2
143,9,regular,F-2
143,10,regular,F-3
143,11,regular,F-4
143,12,regular,G-4
