RID,CID,CAT,GRID_ID
139,1,frequent,F-3
139,2,frequent,F-3
139,3,frequent,F-3
139,4,frequent,F-3
139,4,frequent,G-3
139,5,frequent,G-3
139,6,frequent,F-3
139,6,frequent,G-3
139,7,regular,E-2
139,8,regular,E-2
139,8,regular,F-2
139,9,regular,F-3
139,10,regular,F-3
139,10,regular,G-3
139,11,regular,F-4
139,11,regular,F-3
139,12,regular,G-3
139,12,regular,H-3
