RID,CID,CAT,GRID_ID
152,1,frequent,F-3
152,2,frequent,F-3
152,2,frequent,G-3
152,3,frequent,G-3
152,4,frequent,F-6
152,4,frequent,G-6
152,4,frequent,F-5
152,4,frequent,G-5
152,5,regular,C-3
152,5,regular,D-3
152,5,regular,C-2
152,5,regular,D-2
