RID,CID,CAT,GRID_ID
120,1,frequent,F-3
120,1,frequent,F-2
120,2,frequent,G-4
120,2,frequent,F-3
120,2,frequent,G-3
120,2,frequent,F-2
120,3,frequent,G-3
120,3,frequent,G-2
120,4,regular,B-3
120,4,regular,C-3
120,5,regular,G-2
120,6,regular,F-5
120,6,regular,F-4
120,6,regular,G-4
