RID,CID,CAT,GRID_ID
106,1,frequent,E-4
106,1,frequent,F-4
106,1,frequent,E-3
106,2,frequent,F-3
106,3,frequent,F-3
106,3,frequent,G-3
106,3,frequent,F-2
106,3,frequent,G-2
106,4,frequent,F-3
106,4,frequent,G-3
106,5,frequent,H-3
106,5,frequent,H-2
106,6,regular,E-4
106,6,regular,F-4
106,6,regular,E-3
106,6,regular,F-3
