RID,CID,CAT,GRID_ID
112,1,frequent,F-3
112,2,frequent,F-3
112,2,frequent,G-3
112,3,frequent,G-3
112,4,frequent,F-6
112,4,frequent,F-5
112,4,frequent,G-5
112,5,regular,B-2
112,6,regular,C-3
112,6,regular,C-2
112,6,regular,D-2
112,7,regular,E-2
112,8,regular,E-2
112,8,regular,F-2
